,League,Year,Date,Time,H_Code,H_Team,A_Code,A_Team,H_Goals,A_Goals,Result
21151,mls,2020,18/07/2020,01:00,DC,DC United,NE,New England Revolution,1,1,D
21152,mls,2020,18/07/2020,01:00,SKC,Sporting Kansas City,COL,Colorado Rapids,3,2,H
21153,mls,2020,18/07/2020,03:30,RSL,Real Salt Lake,MIN,Minnesota United,0,0,D
21154,mls,2020,19/07/2020,01:00,POR,Portland Timbers,HOU,Houston Dynamo,2,1,H
21155,mls,2020,19/07/2020,03:30,LAFC,Los Angeles FC,LA,Los Angeles Galaxy,6,2,H
21156,mls,2020,20/07/2020,01:00,CHI,Chicago Fire,SJ,San Jose Earthquakes,0,2,A
21157,mls,2020,20/07/2020,03:30,SEA,Seattle Sounders,VAN,Vancouver Whitecaps,3,0,H
21158,mls,2020,20/07/2020,14:00,MIA,Inter Miami,NYC,New York City,0,1,A
21159,mls,2020,21/07/2020,01:00,PHI,Philadelphia Union,ORL,Orlando City,1,1,D
21160,mls,2020,21/07/2020,14:00,TOR,Toronto FC,NE,New England Revolution,0,0,D
21161,mls,2020,22/07/2020,01:00,ATL,Atlanta Utd,CLB,Columbus Crew,0,1,A
21162,mls,2020,22/07/2020,03:30,MTL,CF Montreal,DC,DC United,1,0,H
21163,mls,2020,22/07/2020,14:00,RSL,Real Salt Lake,SKC,Sporting Kansas City,0,2,A
21164,mls,2020,23/07/2020,01:00,CIN,FC Cincinnati,NY,New York Red Bulls,2,0,H
21165,mls,2020,23/07/2020,03:30,COL,Colorado Rapids,MIN,Minnesota United,2,2,D
21166,mls,2020,23/07/2020,14:00,CHI,Chicago Fire,VAN,Vancouver Whitecaps,0,2,A
21167,mls,2020,24/07/2020,01:00,LA,Los Angeles Galaxy,HOU,Houston Dynamo,1,1,D
21168,mls,2020,24/07/2020,03:30,LAFC,Los Angeles FC,POR,Portland Timbers,2,2,D
21169,mls,2020,26/07/2020,01:00,ORL,Orlando City,MTL,CF Montreal,1,0,H
21170,mls,2020,26/07/2020,03:30,PHI,Philadelphia Union,NE,New England Revolution,1,0,H
21171,mls,2020,27/07/2020,01:30,TOR,Toronto FC,NYC,New York City,1,3,A
21172,mls,2020,27/07/2020,04:00,SKC,Sporting Kansas City,VAN,Vancouver Whitecaps,0,0,D
21173,mls,2020,28/07/2020,01:30,SJ,San Jose Earthquakes,RSL,Real Salt Lake,5,2,H
21174,mls,2020,28/07/2020,04:00,SEA,Seattle Sounders,LAFC,Los Angeles FC,1,4,A
21175,mls,2020,29/07/2020,01:00,CLB,Columbus Crew,MIN,Minnesota United,1,1,D
21176,mls,2020,29/07/2020,03:30,POR,Portland Timbers,CIN,FC Cincinnati,1,1,D
21177,mls,2020,31/07/2020,01:00,PHI,Philadelphia Union,SKC,Sporting Kansas City,3,1,H
21178,mls,2020,01/08/2020,00:30,ORL,Orlando City,LAFC,Los Angeles FC,1,1,D
21179,mls,2020,02/08/2020,01:00,SJ,San Jose Earthquakes,MIN,Minnesota United,1,4,A
21180,mls,2020,02/08/2020,03:30,NYC,New York City,POR,Portland Timbers,1,3,A
21181,mls,2020,06/08/2020,01:00,PHI,Philadelphia Union,POR,Portland Timbers,1,2,A
21182,mls,2020,07/08/2020,01:00,ORL,Orlando City,MIN,Minnesota United,3,1,H
21183,mls,2020,13/08/2020,01:30,DAL,FC Dallas,NSH,Nashville SC,0,1,A
21184,mls,2020,12/08/2020,01:30,POR,Portland Timbers,ORL,Orlando City,2,1,H
21185,mls,2020,17/08/2020,05:07,DAL,FC Dallas,NSH,Nashville SC,0,0,D
21186,mls,2020,19/08/2020,01:00,TOR,Toronto FC,VAN,Vancouver Whitecaps,3,0,H
21187,mls,2020,21/08/2020,00:00,NY,New York Red Bulls,NYC,New York City,1,0,H
21188,mls,2020,21/08/2020,00:30,CLB,Columbus Crew,CHI,Chicago Fire,3,0,H
21189,mls,2020,21/08/2020,00:30,NE,New England Revolution,PHI,Philadelphia Union,0,0,D
21190,mls,2020,22/08/2020,00:30,CIN,FC Cincinnati,DC,DC United,0,0,D
21191,mls,2020,22/08/2020,00:30,MIN,Minnesota United,SKC,Sporting Kansas City,1,2,A
21192,mls,2020,22/08/2020,01:00,HOU,Houston Dynamo,DAL,FC Dallas,0,0,D
21193,mls,2020,22/08/2020,01:00,TOR,Toronto FC,VAN,Vancouver Whitecaps,1,0,H
21194,mls,2020,22/08/2020,23:00,LAFC,Los Angeles FC,LA,Los Angeles Galaxy,0,2,A
21195,mls,2020,23/08/2020,00:00,ATL,Atlanta Utd,NSH,Nashville SC,2,0,H
21196,mls,2020,23/08/2020,01:00,MIA,Inter Miami,ORL,Orlando City,3,2,H
21197,mls,2020,23/08/2020,02:00,COL,Colorado Rapids,RSL,Real Salt Lake,1,4,A
21198,mls,2020,24/08/2020,03:00,POR,Portland Timbers,SEA,Seattle Sounders,0,3,A
21199,mls,2020,25/08/2020,00:00,NYC,New York City,CLB,Columbus Crew,1,0,H
21200,mls,2020,26/08/2020,00:00,DC,DC United,NE,New England Revolution,1,2,A
21201,mls,2020,26/08/2020,00:30,CHI,Chicago Fire,CIN,FC Cincinnati,3,0,H
21202,mls,2020,26/08/2020,00:30,PHI,Philadelphia Union,NY,New York Red Bulls,1,0,H
21203,mls,2020,26/08/2020,01:00,MTL,CF Montreal,VAN,Vancouver Whitecaps,2,0,H
21204,mls,2020,26/08/2020,01:30,SKC,Sporting Kansas City,HOU,Houston Dynamo,2,5,A
21205,mls,2020,27/08/2020,00:30,ORL,Orlando City,NSH,Nashville SC,3,1,H
21206,mls,2020,29/08/2020,01:00,MTL,CF Montreal,TOR,Toronto FC,0,1,A
21207,mls,2020,29/08/2020,20:30,ATL,Atlanta Utd,ORL,Orlando City,1,3,A
21208,mls,2020,30/08/2020,00:30,CIN,FC Cincinnati,CLB,Columbus Crew,0,0,D
21209,mls,2020,30/08/2020,00:30,NYC,New York City,CHI,Chicago Fire,3,1,H
21210,mls,2020,30/08/2020,00:30,PHI,Philadelphia Union,DC,DC United,4,1,H
21211,mls,2020,30/08/2020,01:00,NE,New England Revolution,NY,New York Red Bulls,1,1,D
21212,mls,2020,30/08/2020,01:30,DAL,FC Dallas,MIN,Minnesota United,3,1,H
21213,mls,2020,30/08/2020,02:00,COL,Colorado Rapids,SKC,Sporting Kansas City,1,1,D
21214,mls,2020,30/08/2020,03:30,LA,Los Angeles Galaxy,SJ,San Jose Earthquakes,3,2,H
21215,mls,2020,30/08/2020,03:30,POR,Portland Timbers,RSL,Real Salt Lake,4,4,D
21216,mls,2020,31/08/2020,01:30,NSH,Nashville SC,MIA,Inter Miami,1,0,H
21217,mls,2020,31/08/2020,03:00,SEA,Seattle Sounders,LAFC,Los Angeles FC,3,1,H
21218,mls,2020,02/09/2020,01:00,TOR,Toronto FC,MTL,CF Montreal,0,1,A
21219,mls,2020,03/09/2020,00:00,ATL,Atlanta Utd,MIA,Inter Miami,0,0,D
21220,mls,2020,03/09/2020,00:30,CLB,Columbus Crew,PHI,Philadelphia Union,1,0,H
21221,mls,2020,03/09/2020,00:30,CIN,FC Cincinnati,CHI,Chicago Fire,0,0,D
21222,mls,2020,03/09/2020,00:30,NY,New York Red Bulls,DC,DC United,0,1,A
21223,mls,2020,03/09/2020,01:00,HOU,Houston Dynamo,MIN,Minnesota United,3,0,H
21224,mls,2020,03/09/2020,01:00,NE,New England Revolution,NYC,New York City,0,2,A
21225,mls,2020,03/09/2020,01:30,NSH,Nashville SC,ORL,Orlando City,1,1,D
21226,mls,2020,03/09/2020,01:30,SKC,Sporting Kansas City,DAL,FC Dallas,1,1,D
21227,mls,2020,03/09/2020,02:30,RSL,Real Salt Lake,SEA,Seattle Sounders,2,2,D
21228,mls,2020,03/09/2020,03:30,POR,Portland Timbers,LA,Los Angeles Galaxy,2,3,A
21229,mls,2020,03/09/2020,04:00,LAFC,Los Angeles FC,SJ,San Jose Earthquakes,5,1,H
21230,mls,2020,06/09/2020,01:00,HOU,Houston Dynamo,SKC,Sporting Kansas City,2,1,H
21231,mls,2020,06/09/2020,01:00,ORL,Orlando City,ATL,Atlanta Utd,1,1,D
21232,mls,2020,06/09/2020,02:30,VAN,Vancouver Whitecaps,TOR,Toronto FC,3,2,H
21233,mls,2020,06/09/2020,03:30,SJ,San Jose Earthquakes,COL,Colorado Rapids,1,1,D
21234,mls,2020,07/09/2020,00:00,DC,DC United,NYC,New York City,0,0,D
21235,mls,2020,07/09/2020,00:00,NY,New York Red Bulls,PHI,Philadelphia Union,0,3,A
21236,mls,2020,07/09/2020,00:30,CHI,Chicago Fire,NE,New England Revolution,1,2,A
21237,mls,2020,07/09/2020,00:30,CLB,Columbus Crew,CIN,FC Cincinnati,3,0,H
21238,mls,2020,07/09/2020,01:00,MIA,Inter Miami,NSH,Nashville SC,0,0,D
21239,mls,2020,07/09/2020,01:00,MIN,Minnesota United,RSL,Real Salt Lake,4,0,H
21240,mls,2020,07/09/2020,03:00,SEA,Seattle Sounders,POR,Portland Timbers,1,2,A
21241,mls,2020,07/09/2020,03:30,LA,Los Angeles Galaxy,LAFC,Los Angeles FC,3,0,H
21242,mls,2020,10/09/2020,01:00,MIA,Inter Miami,ATL,Atlanta Utd,2,1,H
21243,mls,2020,10/09/2020,01:00,MIN,Minnesota United,DAL,FC Dallas,3,2,H
21244,mls,2020,10/09/2020,01:00,MTL,CF Montreal,TOR,Toronto FC,1,2,A
21245,mls,2020,10/09/2020,02:00,COL,Colorado Rapids,HOU,Houston Dynamo,1,1,D
21246,mls,2020,10/09/2020,02:30,RSL,Real Salt Lake,LAFC,Los Angeles FC,3,0,H
21247,mls,2020,11/09/2020,03:00,SEA,Seattle Sounders,SJ,San Jose Earthquakes,7,1,H
21248,mls,2020,12/09/2020,20:30,CHI,Chicago Fire,CLB,Columbus Crew,2,2,D
21249,mls,2020,13/09/2020,00:00,DC,DC United,NY,New York Red Bulls,0,2,A
21250,mls,2020,13/09/2020,00:00,NYC,New York City,CIN,FC Cincinnati,2,1,H
21251,mls,2020,13/09/2020,00:30,ORL,Orlando City,MIA,Inter Miami,2,1,H
21252,mls,2020,13/09/2020,00:30,PHI,Philadelphia Union,NE,New England Revolution,2,1,H
21253,mls,2020,13/09/2020,01:30,DAL,FC Dallas,HOU,Houston Dynamo,2,1,H
21254,mls,2020,13/09/2020,01:30,NSH,Nashville SC,ATL,Atlanta Utd,4,2,H
21255,mls,2020,13/09/2020,02:30,RSL,Real Salt Lake,COL,Colorado Rapids,0,5,A
21256,mls,2020,14/09/2020,01:30,SKC,Sporting Kansas City,MIN,Minnesota United,1,0,H
21257,mls,2020,14/09/2020,02:30,VAN,Vancouver Whitecaps,MTL,CF Montreal,2,4,A
21258,mls,2020,14/09/2020,04:00,LAFC,Los Angeles FC,POR,Portland Timbers,4,2,H
21259,mls,2020,14/09/2020,04:00,SJ,San Jose Earthquakes,LA,Los Angeles Galaxy,0,0,D
21260,mls,2020,17/09/2020,01:30,DAL,FC Dallas,COL,Colorado Rapids,4,1,H
21261,mls,2020,17/09/2020,02:30,SJ,San Jose Earthquakes,POR,Portland Timbers,1,1,D
21262,mls,2020,17/09/2020,02:30,VAN,Vancouver Whitecaps,MTL,CF Montreal,3,1,H
21263,mls,2020,19/09/2020,03:00,SEA,Seattle Sounders,LAFC,Los Angeles FC,3,0,H
21264,mls,2020,19/09/2020,20:30,SKC,Sporting Kansas City,DAL,FC Dallas,2,3,A
21265,mls,2020,19/09/2020,21:30,NE,New England Revolution,NYC,New York City,0,0,D
21266,mls,2020,20/09/2020,00:00,ATL,Atlanta Utd,MIA,Inter Miami,1,2,A
21267,mls,2020,20/09/2020,00:00,NY,New York Red Bulls,CIN,FC Cincinnati,0,1,A
21268,mls,2020,20/09/2020,00:30,CLB,Columbus Crew,NSH,Nashville SC,2,0,H
21269,mls,2020,20/09/2020,00:30,DC,DC United,TOR,Toronto FC,2,2,D
21270,mls,2020,20/09/2020,00:30,ORL,Orlando City,CHI,Chicago Fire,4,1,H
21271,mls,2020,20/09/2020,01:00,HOU,Houston Dynamo,MIN,Minnesota United,2,2,D
21272,mls,2020,20/09/2020,02:30,RSL,Real Salt Lake,VAN,Vancouver Whitecaps,1,2,A
21273,mls,2020,20/09/2020,03:30,LA,Los Angeles Galaxy,COL,Colorado Rapids,0,2,A
21274,mls,2020,20/09/2020,03:30,SJ,San Jose Earthquakes,POR,Portland Timbers,1,6,A
21275,mls,2020,21/09/2020,00:00,MTL,CF Montreal,PHI,Philadelphia Union,1,4,A
21276,mls,2020,23/09/2020,22:00,NE,New England Revolution,MTL,CF Montreal,3,1,H
21277,mls,2020,24/09/2020,00:00,ATL,Atlanta Utd,DAL,FC Dallas,1,0,H
21278,mls,2020,24/09/2020,00:00,NYC,New York City,TOR,Toronto FC,0,1,A
21279,mls,2020,24/09/2020,00:30,CHI,Chicago Fire,HOU,Houston Dynamo,4,0,H
21280,mls,2020,24/09/2020,00:30,CLB,Columbus Crew,MIN,Minnesota United,2,1,H
21281,mls,2020,24/09/2020,00:30,CIN,FC Cincinnati,PHI,Philadelphia Union,0,0,D
21282,mls,2020,24/09/2020,00:30,SKC,Sporting Kansas City,ORL,Orlando City,1,2,A
21283,mls,2020,24/09/2020,01:00,MIA,Inter Miami,NY,New York Red Bulls,1,4,A
21284,mls,2020,24/09/2020,01:30,NSH,Nashville SC,DC,DC United,1,0,H
21285,mls,2020,24/09/2020,02:00,COL,Colorado Rapids,SJ,San Jose Earthquakes,5,0,H
21286,mls,2020,24/09/2020,02:30,RSL,Real Salt Lake,LA,Los Angeles Galaxy,2,0,H
21287,mls,2020,24/09/2020,03:00,POR,Portland Timbers,SEA,Seattle Sounders,1,0,H
21288,mls,2020,24/09/2020,03:30,LAFC,Los Angeles FC,VAN,Vancouver Whitecaps,6,0,H
21289,mls,2020,26/09/2020,20:30,NSH,Nashville SC,HOU,Houston Dynamo,1,1,D
21290,mls,2020,27/09/2020,00:00,NYC,New York City,CIN,FC Cincinnati,4,0,H
21291,mls,2020,28/09/2020,00:00,DC,DC United,NE,New England Revolution,0,2,A
21292,mls,2020,28/09/2020,00:00,NY,New York Red Bulls,MTL,CF Montreal,4,1,H
21293,mls,2020,28/09/2020,00:30,CHI,Chicago Fire,ATL,Atlanta Utd,2,0,H
21294,mls,2020,28/09/2020,00:30,PHI,Philadelphia Union,MIA,Inter Miami,3,0,H
21295,mls,2020,28/09/2020,00:30,TOR,Toronto FC,CLB,Columbus Crew,3,1,H
21296,mls,2020,28/09/2020,01:00,MIN,Minnesota United,RSL,Real Salt Lake,0,0,D
21297,mls,2020,28/09/2020,01:30,DAL,FC Dallas,ORL,Orlando City,0,0,D
21298,mls,2020,28/09/2020,03:00,VAN,Vancouver Whitecaps,POR,Portland Timbers,0,1,A
21299,mls,2020,28/09/2020,03:30,LAFC,Los Angeles FC,SJ,San Jose Earthquakes,1,2,A
21300,mls,2020,28/09/2020,03:30,LA,Los Angeles Galaxy,SEA,Seattle Sounders,1,3,A
21301,mls,2020,03/10/2020,21:30,ORL,Orlando City,NY,New York Red Bulls,3,1,H
21302,mls,2020,04/10/2020,00:00,DC,DC United,ATL,Atlanta Utd,0,4,A
21303,mls,2020,04/10/2020,00:30,MTL,CF Montreal,CHI,Chicago Fire,2,2,D
21304,mls,2020,04/10/2020,00:30,NE,New England Revolution,NSH,Nashville SC,0,0,D
21305,mls,2020,04/10/2020,00:30,TOR,Toronto FC,PHI,Philadelphia Union,2,1,H
21306,mls,2020,04/10/2020,01:00,HOU,Houston Dynamo,SKC,Sporting Kansas City,1,2,A
21307,mls,2020,04/10/2020,01:00,MIA,Inter Miami,NYC,New York City,2,3,A
21308,mls,2020,04/10/2020,01:00,MIN,Minnesota United,CIN,FC Cincinnati,2,0,H
21309,mls,2020,04/10/2020,01:30,DAL,FC Dallas,CLB,Columbus Crew,2,2,D
21310,mls,2020,04/10/2020,03:00,SEA,Seattle Sounders,VAN,Vancouver Whitecaps,3,1,H
21311,mls,2020,04/10/2020,03:30,SJ,San Jose Earthquakes,LA,Los Angeles Galaxy,2,1,H
21312,mls,2020,05/10/2020,02:30,RSL,Real Salt Lake,LAFC,Los Angeles FC,1,3,A
21313,mls,2020,07/10/2020,01:30,NSH,Nashville SC,MIN,Minnesota United,0,0,D
21314,mls,2020,08/10/2020,00:00,ATL,Atlanta Utd,ORL,Orlando City,0,0,D
21315,mls,2020,08/10/2020,00:00,NY,New York Red Bulls,MIA,Inter Miami,1,2,A
21316,mls,2020,08/10/2020,00:30,CLB,Columbus Crew,MTL,CF Montreal,1,2,A
21317,mls,2020,08/10/2020,00:30,NE,New England Revolution,TOR,Toronto FC,0,1,A
21318,mls,2020,08/10/2020,00:30,PHI,Philadelphia Union,CIN,FC Cincinnati,3,0,H
21319,mls,2020,08/10/2020,01:00,HOU,Houston Dynamo,DAL,FC Dallas,2,0,H
21320,mls,2020,08/10/2020,01:00,NYC,New York City,DC,DC United,4,1,H
21321,mls,2020,08/10/2020,01:30,SKC,Sporting Kansas City,CHI,Chicago Fire,1,0,H
21322,mls,2020,08/10/2020,03:00,SEA,Seattle Sounders,RSL,Real Salt Lake,2,1,H
21323,mls,2020,08/10/2020,03:30,LA,Los Angeles Galaxy,POR,Portland Timbers,3,6,A
21324,mls,2020,08/10/2020,03:30,SJ,San Jose Earthquakes,VAN,Vancouver Whitecaps,3,0,H
21325,mls,2020,10/10/2020,22:00,MIA,Inter Miami,HOU,Houston Dynamo,1,0,H
21326,mls,2020,10/10/2020,23:00,ATL,Atlanta Utd,NY,New York Red Bulls,0,1,A
21327,mls,2020,11/10/2020,03:00,VAN,Vancouver Whitecaps,RSL,Real Salt Lake,2,1,H
21328,mls,2020,11/10/2020,21:30,NYC,New York City,NE,New England Revolution,1,2,A
21329,mls,2020,12/10/2020,00:00,LAFC,Los Angeles FC,SEA,Seattle Sounders,3,1,H
21330,mls,2020,12/10/2020,00:30,CHI,Chicago Fire,DC,DC United,2,1,H
21331,mls,2020,12/10/2020,00:30,CIN,FC Cincinnati,TOR,Toronto FC,0,1,A
21332,mls,2020,12/10/2020,00:30,PHI,Philadelphia Union,MTL,CF Montreal,2,1,H
21333,mls,2020,12/10/2020,00:30,SKC,Sporting Kansas City,NSH,Nashville SC,2,1,H
21334,mls,2020,12/10/2020,03:00,POR,Portland Timbers,SJ,San Jose Earthquakes,3,0,H
21335,mls,2020,15/10/2020,00:30,CIN,FC Cincinnati,CLB,Columbus Crew,2,1,H
21336,mls,2020,15/10/2020,00:30,MTL,CF Montreal,NE,New England Revolution,2,3,A
21337,mls,2020,15/10/2020,00:30,ORL,Orlando City,NYC,New York City,1,1,D
21338,mls,2020,15/10/2020,00:30,TOR,Toronto FC,NY,New York Red Bulls,1,1,D
21339,mls,2020,15/10/2020,01:00,DC,DC United,PHI,Philadelphia Union,2,2,D
21340,mls,2020,15/10/2020,01:00,HOU,Houston Dynamo,NSH,Nashville SC,1,3,A
21341,mls,2020,15/10/2020,01:00,MIA,Inter Miami,ATL,Atlanta Utd,1,1,D
21342,mls,2020,15/10/2020,01:30,DAL,FC Dallas,SKC,Sporting Kansas City,1,0,H
21343,mls,2020,15/10/2020,02:30,RSL,Real Salt Lake,POR,Portland Timbers,2,1,H
21344,mls,2020,15/10/2020,03:00,VAN,Vancouver Whitecaps,LAFC,Los Angeles FC,2,1,H
21345,mls,2020,15/10/2020,03:30,LA,Los Angeles Galaxy,SJ,San Jose Earthquakes,0,4,A
21346,mls,2020,17/10/2020,20:30,CHI,Chicago Fire,SKC,Sporting Kansas City,2,2,D
21347,mls,2020,18/10/2020,00:00,MTL,CF Montreal,MIA,Inter Miami,2,1,H
21348,mls,2020,18/10/2020,23:00,CLB,Columbus Crew,NYC,New York City,3,1,H
21349,mls,2020,19/10/2020,00:00,NY,New York Red Bulls,ORL,Orlando City,1,1,D
21350,mls,2020,19/10/2020,00:30,CIN,FC Cincinnati,DC,DC United,1,2,A
21351,mls,2020,19/10/2020,00:30,TOR,Toronto FC,ATL,Atlanta Utd,1,0,H
21352,mls,2020,19/10/2020,01:00,MIN,Minnesota United,HOU,Houston Dynamo,2,2,D
21353,mls,2020,19/10/2020,03:00,POR,Portland Timbers,LAFC,Los Angeles FC,1,1,D
21354,mls,2020,19/10/2020,03:30,LA,Los Angeles Galaxy,VAN,Vancouver Whitecaps,1,0,H
21355,mls,2020,19/10/2020,03:30,SJ,San Jose Earthquakes,SEA,Seattle Sounders,0,0,D
21356,mls,2020,20/10/2020,00:30,NE,New England Revolution,PHI,Philadelphia Union,1,2,A
21357,mls,2020,21/10/2020,01:30,NSH,Nashville SC,DAL,FC Dallas,3,0,H
21358,mls,2020,23/10/2020,03:30,SEA,Seattle Sounders,POR,Portland Timbers,1,1,D
21359,mls,2020,24/10/2020,02:52,NSH,Nashville SC,NE,New England Revolution,1,1,D
21360,mls,2020,24/10/2020,21:00,ATL,Atlanta Utd,DC,DC United,1,2,A
21361,mls,2020,24/10/2020,21:00,MIA,Inter Miami,ORL,Orlando City,2,1,H
21362,mls,2020,25/10/2020,00:30,CHI,Chicago Fire,NY,New York Red Bulls,2,2,D
21363,mls,2020,25/10/2020,00:30,CIN,FC Cincinnati,MIN,Minnesota United,0,1,A
21364,mls,2020,25/10/2020,00:30,NYC,New York City,MTL,CF Montreal,3,1,H
21365,mls,2020,25/10/2020,00:30,PHI,Philadelphia Union,TOR,Toronto FC,5,0,H
21366,mls,2020,25/10/2020,01:00,HOU,Houston Dynamo,CLB,Columbus Crew,1,1,D
21367,mls,2020,25/10/2020,01:30,RSL,Real Salt Lake,DAL,FC Dallas,0,0,D
21368,mls,2020,25/10/2020,01:30,SKC,Sporting Kansas City,COL,Colorado Rapids,4,0,H
21369,mls,2020,25/10/2020,02:00,VAN,Vancouver Whitecaps,SJ,San Jose Earthquakes,2,1,H
21370,mls,2020,25/10/2020,19:30,LAFC,Los Angeles FC,LA,Los Angeles Galaxy,2,0,H
21371,mls,2020,27/10/2020,23:00,MTL,CF Montreal,NSH,Nashville SC,0,1,A
21372,mls,2020,28/10/2020,02:00,VAN,Vancouver Whitecaps,SEA,Seattle Sounders,0,2,A
21373,mls,2020,28/10/2020,23:00,NY,New York Red Bulls,NE,New England Revolution,1,0,H
21374,mls,2020,28/10/2020,23:30,CIN,FC Cincinnati,SKC,Sporting Kansas City,0,1,A
21375,mls,2020,28/10/2020,23:30,ORL,Orlando City,ATL,Atlanta Utd,4,1,H
21376,mls,2020,28/10/2020,23:30,PHI,Philadelphia Union,CHI,Chicago Fire,2,1,H
21377,mls,2020,28/10/2020,23:30,TOR,Toronto FC,NYC,New York City,0,1,A
21378,mls,2020,29/10/2020,00:00,DC,DC United,CLB,Columbus Crew,1,0,H
21379,mls,2020,29/10/2020,00:00,MIN,Minnesota United,COL,Colorado Rapids,2,1,H
21380,mls,2020,29/10/2020,00:30,DAL,FC Dallas,MIA,Inter Miami,2,1,H
21381,mls,2020,29/10/2020,02:00,POR,Portland Timbers,LA,Los Angeles Galaxy,5,2,H
21382,mls,2020,29/10/2020,02:30,LAFC,Los Angeles FC,HOU,Houston Dynamo,2,1,H
21383,mls,2020,29/10/2020,02:30,SJ,San Jose Earthquakes,RSL,Real Salt Lake,2,0,H
21384,mls,2020,31/10/2020,19:30,DAL,FC Dallas,HOU,Houston Dynamo,3,0,H
21385,mls,2020,01/11/2020,00:30,NSH,Nashville SC,CHI,Chicago Fire,1,1,D
21386,mls,2020,01/11/2020,20:30,CLB,Columbus Crew,PHI,Philadelphia Union,2,1,H
21387,mls,2020,02/11/2020,00:00,ATL,Atlanta Utd,CIN,FC Cincinnati,2,0,H
21388,mls,2020,02/11/2020,00:00,NYC,New York City,NY,New York Red Bulls,5,2,H
21389,mls,2020,02/11/2020,00:30,MTL,CF Montreal,ORL,Orlando City,0,1,A
21390,mls,2020,02/11/2020,00:30,NE,New England Revolution,DC,DC United,4,3,H
21391,mls,2020,02/11/2020,00:30,TOR,Toronto FC,MIA,Inter Miami,2,1,H
21392,mls,2020,02/11/2020,02:00,COL,Colorado Rapids,SEA,Seattle Sounders,3,1,H
21393,mls,2020,02/11/2020,03:00,POR,Portland Timbers,VAN,Vancouver Whitecaps,1,0,H
21394,mls,2020,02/11/2020,03:30,LA,Los Angeles Galaxy,RSL,Real Salt Lake,2,1,H
21395,mls,2020,05/11/2020,00:30,ORL,Orlando City,CLB,Columbus Crew,2,1,H
21396,mls,2020,05/11/2020,01:00,MIN,Minnesota United,CHI,Chicago Fire,2,2,D
21397,mls,2020,05/11/2020,01:30,NSH,Nashville SC,DAL,FC Dallas,0,1,A
21398,mls,2020,05/11/2020,03:00,POR,Portland Timbers,COL,Colorado Rapids,0,1,A
21399,mls,2020,05/11/2020,04:00,LA,Los Angeles Galaxy,SEA,Seattle Sounders,1,1,D
21400,mls,2020,05/11/2020,04:00,SJ,San Jose Earthquakes,LAFC,Los Angeles FC,3,2,H
21401,mls,2020,08/11/2020,20:30,CHI,Chicago Fire,NYC,New York City,3,4,A
21402,mls,2020,08/11/2020,20:30,CLB,Columbus Crew,ATL,Atlanta Utd,2,1,H
21403,mls,2020,08/11/2020,20:30,DC,DC United,MTL,CF Montreal,2,3,A
21404,mls,2020,08/11/2020,20:30,MIA,Inter Miami,CIN,FC Cincinnati,2,1,H
21405,mls,2020,08/11/2020,20:30,NY,New York Red Bulls,TOR,Toronto FC,2,1,H
21406,mls,2020,08/11/2020,20:30,ORL,Orlando City,NSH,Nashville SC,2,3,A
21407,mls,2020,08/11/2020,20:30,PHI,Philadelphia Union,NE,New England Revolution,2,0,H
21408,mls,2020,08/11/2020,23:30,HOU,Houston Dynamo,COL,Colorado Rapids,1,2,A
21409,mls,2020,08/11/2020,23:30,LAFC,Los Angeles FC,POR,Portland Timbers,1,1,D
21410,mls,2020,08/11/2020,23:30,MIN,Minnesota United,DAL,FC Dallas,3,0,H
21411,mls,2020,08/11/2020,23:30,RSL,Real Salt Lake,SKC,Sporting Kansas City,0,2,A
21412,mls,2020,08/11/2020,23:30,SEA,Seattle Sounders,SJ,San Jose Earthquakes,4,1,H
21413,mls,2020,08/11/2020,23:30,VAN,Vancouver Whitecaps,LA,Los Angeles Galaxy,3,0,H
21414,mls,2020,20/11/2020,23:30,NE,New England Revolution,MTL,CF Montreal,2,1,H
21415,mls,2020,21/11/2020,02:00,NSH,Nashville SC,MIA,Inter Miami,3,0,H
21416,mls,2020,21/11/2020,17:00,ORL,Orlando City,NYC,New York City,1,1,D
21417,mls,2020,21/11/2020,20:00,CLB,Columbus Crew,NY,New York Red Bulls,3,2,H
21418,mls,2020,22/11/2020,21:00,SKC,Sporting Kansas City,SJ,San Jose Earthquakes,3,3,D
21419,mls,2020,23/11/2020,00:30,MIN,Minnesota United,COL,Colorado Rapids,3,0,H
21420,mls,2020,23/11/2020,03:00,POR,Portland Timbers,DAL,FC Dallas,1,1,D
21421,mls,2020,24/11/2020,23:00,TOR,Toronto FC,NSH,Nashville SC,0,0,D
21422,mls,2020,25/11/2020,01:00,PHI,Philadelphia Union,NE,New England Revolution,0,2,A
21423,mls,2020,25/11/2020,03:30,SEA,Seattle Sounders,LAFC,Los Angeles FC,3,1,H
21424,mls,2020,29/11/2020,20:00,ORL,Orlando City,NE,New England Revolution,1,3,A
21425,mls,2020,30/11/2020,01:00,CLB,Columbus Crew,NSH,Nashville SC,0,0,D
21426,mls,2020,02/12/2020,02:30,SEA,Seattle Sounders,DAL,FC Dallas,1,0,H
21427,mls,2020,04/12/2020,01:30,SKC,Sporting Kansas City,MIN,Minnesota United,0,3,A
21428,mls,2020,06/12/2020,20:00,CLB,Columbus Crew,NE,New England Revolution,1,0,H
21429,mls,2020,08/12/2020,02:30,SEA,Seattle Sounders,MIN,Minnesota United,3,2,H
